Timestamp,Solar radiation [W/m²],Wind directon [deg],Precipitation [mm],Wind speed [m/s],Air temperature [°C],Relative humidity [%],Dew Point [°C],CumPrec [mm]
2016-03-07 08:30:00,48.0,215.0,0.0,0.5,1.3,92.6,0.1,94.6
2016-03-07 09:00:00,88.0,203.0,0.0,0.8,1.6,91.6,0.2,94.6
2016-03-07 09:30:00,146.0,212.0,0.0,0.9,2.1,90.3,0.5,94.6
2016-03-07 10:00:00,170.0,211.0,0.0,2.0,2.8,85.3,0.4,94.6
2016-03-07 10:30:00,292.0,264.0,0.0,1.6,3.4,79.1,0.0,94.6
2016-03-07 11:00:00,425.0,252.0,0.0,1.4,4.1,74.2,-0.1,94.6
2016-03-07 11:30:00,190.0,226.0,0.0,1.5,4.1,73.9,-0.1,94.6
2016-03-07 12:00:00,382.0,243.0,0.0,1.5,4.6,71.6,-0.1,94.6
2016-03-07 12:30:00,533.0,239.0,0.0,1.4,5.3,66.0,-0.5,94.6
2016-03-07 13:00:00,495.0,324.0,0.0,1.7,5.8,66.5,0.0,94.6
2016-03-07 13:30:00,434.0,270.0,0.0,1.3,5.8,63.1,-0.6,94.6
2016-03-07 14:00:00,180.0,304.0,0.0,0.7,5.4,64.5,-0.8,94.6
2016-03-07 14:30:00,167.0,269.0,0.0,0.6,5.5,65.3,-0.4,94.6
2016-03-07 15:00:00,126.0,274.0,0.0,0.7,5.5,62.8,-1.0,94.6
2016-03-07 15:30:00,126.0,9.0,0.0,0.6,5.4,67.6,-0.2,94.6
2016-03-07 16:00:00,116.0,167.0,0.0,1.5,5.1,71.0,0.1,94.6
2016-03-07 16:30:00,97.0,169.0,0.0,2.2,4.5,74.9,0.3,94.6
2016-03-07 17:00:00,99.0,155.0,0.0,2.2,4.6,72.9,0.0,94.6
2016-03-07 17:30:00,21.0,289.0,0.0,1.1,4.1,77.3,0.3,94.6
2016-03-07 18:00:00,10.0,300.0,0.0,1.6,3.2,81.9,0.3,94.6
2016-03-07 18:30:00,0.0,293.0,0.0,1.7,2.9,84.3,0.4,94.6
2016-03-07 19:00:00,0.0,283.0,0.0,0.5,2.1,87.3,0.1,94.6
2016-03-07 19:30:00,0.0,273.0,0.0,0.8,2.0,88.5,0.1,94.6
2016-03-07 20:00:00,0.0,182.0,0.0,0.4,2.2,87.9,0.3,94.6
2016-03-07 20:30:00,0.0,154.0,0.0,0.0,0.8,92.0,-0.3,94.6
2016-03-07 21:00:00,0.0,169.0,0.0,0.0,-0.1,94.8,-0.7,94.6
2016-03-07 21:30:00,0.0,179.0,0.0,0.0,-0.3,96.0,-0.8,94.6
2016-03-07 22:00:00,0.0,313.0,0.0,0.0,-0.9,96.6,-1.3,94.6
2016-03-07 22:30:00,0.0,230.0,0.0,0.0,-1.1,97.3,-1.4,94.6
2016-03-07 23:00:00,0.0,216.0,0.0,0.0,-1.2,97.9,-1.4,94.6
2016-03-07 23:30:00,0.0,309.0,0.0,0.0,-1.0,98.3,-1.1,94.6
2016-03-08 00:00:00,0.0,142.0,0.0,0.0,-1.5,98.7,-1.6,94.6
2016-03-08 00:30:00,0.0,330.0,0.0,0.0,-1.7,99.0,-1.7,94.6
2016-03-08 01:00:00,0.0,199.0,0.0,0.0,-1.8,99.3,-1.7,94.6
2016-03-08 01:30:00,0.0,174.0,0.0,0.1,-1.9,99.5,-1.8,94.6
2016-03-08 02:00:00,0.0,136.0,0.0,0.0,-2.0,99.6,-1.9,94.6
2016-03-08 02:30:00,0.0,229.0,0.0,0.0,-1.8,99.8,-1.7,94.6
2016-03-08 03:00:00,0.0,211.0,0.0,0.1,-1.3,99.8,-1.2,94.6
2016-03-08 03:30:00,0.0,217.0,0.0,0.2,-1.3,99.8,-1.2,94.6
2016-03-08 04:00:00,0.0,223.0,0.0,0.0,-1.9,99.8,-1.8,94.6
2016-03-08 04:30:00,0.0,210.0,0.0,0.1,-2.0,99.9,-1.9,94.6
2016-03-08 05:00:00,0.0,208.0,0.0,0.1,-2.3,100.0,-2.2,94.6
2016-03-08 05:30:00,0.0,204.0,0.0,0.3,-1.9,100.0,-1.8,94.6
2016-03-08 06:00:00,0.0,224.0,0.0,0.7,-1.5,99.8,-1.4,94.6
2016-03-08 06:30:00,0.0,221.0,0.0,1.1,-1.8,99.3,-1.6,94.6
2016-03-08 07:00:00,0.0,218.0,0.0,1.0,-1.8,98.8,-1.9,94.6
2016-03-08 07:30:00,17.0,229.0,0.0,1.2,-1.5,98.3,-1.6,94.6
2016-03-08 08:00:00,49.0,220.0,0.0,1.2,-1.2,97.2,-1.4,94.6
2016-03-08 08:30:00,117.0,219.0,0.0,1.2,-0.8,96.4,-1.2,94.6
2016-03-08 09:00:00,157.0,201.0,0.0,1.3,0.1,94.3,-0.6,94.6
2016-03-08 09:30:00,238.0,198.0,0.0,1.6,1.1,91.1,-0.1,94.6
2016-03-08 10:00:00,305.0,232.0,0.2,1.8,2.2,86.6,0.0,94.8
2016-03-08 10:30:00,366.0,225.0,0.0,2.0,3.2,81.1,0.1,94.8
2016-03-08 11:00:00,411.0,223.0,0.0,2.2,4.2,76.8,0.3,94.8
2016-03-08 11:30:00,469.0,250.0,0.0,2.4,4.9,72.4,0.2,94.8
2016-03-08 12:00:00,408.0,234.0,0.0,2.5,5.6,65.9,-0.2,94.8
2016-03-08 12:30:00,407.0,238.0,0.0,2.8,6.1,63.5,-0.3,94.8
2016-03-08 13:00:00,342.0,262.0,0.0,2.7,5.9,61.1,-1.1,94.8
2016-03-08 13:30:00,507.0,278.0,0.0,3.2,6.4,57.6,-1.3,94.8
2016-03-08 14:00:00,412.0,239.0,0.0,3.6,6.5,60.6,-0.7,94.8
2016-03-08 14:30:00,359.0,248.0,0.0,3.3,6.4,62.3,-0.3,94.8
2016-03-08 15:00:00,210.0,253.0,0.0,3.3,6.1,61.1,-0.8,94.8
2016-03-08 15:30:00,171.0,269.0,0.0,2.3,6.0,62.5,-0.6,94.8
2016-03-08 16:00:00,152.0,266.0,0.0,2.2,6.0,61.5,-0.8,94.8
2016-03-08 16:30:00,104.0,291.0,0.0,2.2,5.9,61.0,-1.1,94.8
2016-03-08 17:00:00,43.0,274.0,0.0,1.8,5.5,63.1,-0.9,94.8
2016-03-08 17:30:00,38.0,272.0,0.0,1.5,5.4,62.6,-1.1,94.8
2016-03-08 18:00:00,15.0,248.0,0.0,0.8,5.1,63.8,-1.2,94.8
2016-03-08 18:30:00,0.0,220.0,0.0,0.2,3.5,71.7,-1.2,94.8
2016-03-08 19:00:00,0.0,189.0,0.0,0.0,2.4,77.5,-1.1,94.8
2016-03-08 19:30:00,0.0,213.0,0.0,0.0,1.5,82.5,-1.2,94.8
2016-03-08 20:00:00,0.0,240.0,0.0,0.2,2.1,80.9,-0.8,94.8
2016-03-08 20:30:00,0.0,223.0,0.0,0.4,3.1,75.6,-0.8,94.8
2016-03-08 21:00:00,0.0,199.0,0.0,0.0,1.8,81.1,-1.1,94.8
2016-03-08 21:30:00,0.0,201.0,0.0,0.6,1.3,85.2,-0.9,94.8
2016-03-08 22:00:00,0.0,199.0,0.0,0.5,1.3,84.4,-0.9,94.8
2016-03-08 22:30:00,0.0,203.0,0.0,0.4,1.4,84.1,-0.9,94.8
2016-03-08 23:00:00,0.0,203.0,0.0,0.8,1.4,85.8,-0.7,94.8
2016-03-08 23:30:00,0.0,202.0,0.0,1.5,1.8,82.9,-0.8,94.8
2016-03-09 00:00:00,0.0,199.0,0.0,1.4,1.5,83.0,-1.1,94.8
2016-03-09 00:30:00,0.0,190.0,0.0,1.3,1.2,83.2,-1.3,94.8
2016-03-09 01:00:00,0.0,184.0,0.0,0.6,0.3,87.3,-1.6,94.8
2016-03-09 01:30:00,0.0,187.0,0.0,1.0,0.2,88.3,-1.5,94.8
2016-03-09 02:00:00,0.0,192.0,0.0,0.9,0.0,88.0,-1.7,94.8
2016-03-09 02:30:00,0.0,190.0,0.0,1.0,-0.4,88.7,-1.9,94.8
2016-03-09 03:00:00,0.0,171.0,0.0,1.0,-0.6,89.3,-2.0,94.8
2016-03-09 03:30:00,0.0,155.0,0.0,1.4,-0.1,85.4,-2.2,94.8
2016-03-09 04:00:00,0.0,158.0,0.0,1.7,-0.4,86.4,-2.3,94.8
2016-03-09 04:30:00,0.0,161.0,0.0,1.6,-0.3,85.0,-2.4,94.8
2016-03-09 05:00:00,0.0,166.0,0.0,1.7,-0.3,85.1,-2.4,94.8
2016-03-09 05:30:00,0.0,156.0,0.0,1.9,-0.5,84.8,-2.7,94.8
2016-03-09 06:00:00,0.0,159.0,0.0,2.2,-0.6,84.6,-2.8,94.8
2016-03-09 06:30:00,0.0,154.0,0.0,2.0,-0.8,85.5,-2.8,94.8
2016-03-09 07:00:00,0.0,154.0,0.0,2.4,-0.7,84.8,-2.9,94.8
2016-03-09 07:30:00,28.0,152.0,0.0,1.7,-0.5,83.8,-2.7,94.8
2016-03-09 08:00:00,72.0,144.0,0.0,2.3,0.0,82.0,-2.7,94.8
2016-03-09 08:30:00,132.0,145.0,0.0,2.9,0.7,80.4,-2.3,94.8
2016-03-09 09:00:00,201.0,158.0,0.0,2.2,1.6,77.2,-2.0,94.8
2016-03-09 09:30:00,273.0,144.0,0.0,3.0,2.5,73.1,-1.7,94.8
2016-03-09 10:00:00,340.0,150.0,0.0,2.6,3.3,71.7,-1.3,94.8
2016-03-09 10:30:00,397.0,139.0,0.0,2.9,4.0,70.6,-0.8,94.8
2016-03-09 11:00:00,440.0,138.0,0.0,3.8,4.7,67.2,-0.8,94.8
2016-03-09 11:30:00,468.0,149.0,0.0,3.5,5.5,65.2,-0.5,94.8
2016-03-09 12:00:00,489.0,121.0,0.0,4.5,5.8,63.5,-0.6,94.8
2016-03-09 12:30:00,501.0,127.0,0.0,4.5,6.6,60.0,-0.6,94.8
2016-03-09 13:00:00,496.0,132.0,0.0,4.4,7.2,55.2,-1.2,94.8
2016-03-09 13:30:00,477.0,140.0,0.0,4.4,7.5,50.7,-2.0,94.8
2016-03-09 14:00:00,449.0,116.0,0.0,5.2,7.5,52.9,-1.5,94.8
2016-03-09 14:30:00,409.0,134.0,0.0,4.7,7.8,52.5,-1.3,94.8
2016-03-09 15:00:00,360.0,128.0,0.0,5.3,7.9,51.9,-1.3,94.8
2016-03-09 15:30:00,300.0,123.0,0.0,5.6,7.8,51.1,-1.7,94.8
2016-03-09 16:00:00,232.0,122.0,0.0,5.4,7.8,51.4,-1.6,94.8
2016-03-09 16:30:00,164.0,121.0,0.0,5.9,7.4,54.4,-1.1,94.8
2016-03-09 17:00:00,98.0,130.0,0.0,5.6,7.1,53.2,-1.8,94.8
2016-03-09 17:30:00,46.0,121.0,0.0,5.7,6.9,50.7,-2.6,94.8
2016-03-09 18:00:00,9.0,118.0,0.0,4.6,6.4,52.2,-2.7,94.8
2016-03-09 18:30:00,0.0,116.0,0.0,3.1,5.7,54.4,-2.8,94.8
2016-03-09 19:00:00,0.0,93.0,0.0,2.3,4.8,58.7,-2.5,94.8
2016-03-09 19:30:00,0.0,98.0,0.0,2.3,4.3,63.3,-2.0,94.8
2016-03-09 20:00:00,0.0,102.0,0.0,2.1,3.9,66.5,-1.7,94.8
2016-03-09 20:30:00,0.0,87.0,0.0,1.9,3.3,68.9,-1.9,94.8
2016-03-09 21:00:00,0.0,86.0,0.0,2.5,3.2,68.3,-2.0,94.8
2016-03-09 21:30:00,0.0,91.0,0.0,2.9,3.1,68.5,-2.1,94.8
2016-03-09 22:00:00,0.0,84.0,0.0,2.8,2.6,71.4,-2.0,94.8
2016-03-09 22:30:00,0.0,81.0,0.0,2.2,1.9,75.0,-2.0,94.8
2016-03-09 23:00:00,0.0,87.0,0.0,2.0,1.7,76.5,-2.0,94.8
2016-03-09 23:30:00,0.0,73.0,0.0,1.8,1.5,78.3,-1.8,94.8
2016-03-10 00:00:00,0.0,83.0,0.0,2.5,1.6,78.3,-1.8,94.8
2016-03-10 00:30:00,0.0,85.0,0.0,2.3,1.4,79.6,-1.8,94.8
2016-03-10 01:00:00,0.0,71.0,0.0,1.1,0.7,81.8,-2.0,94.8
2016-03-10 01:30:00,0.0,53.0,0.0,1.3,0.2,84.1,-2.2,94.8
2016-03-10 02:00:00,0.0,63.0,0.0,1.4,0.1,85.2,-2.1,94.8
2016-03-10 02:30:00,0.0,61.0,0.0,0.7,-0.2,86.4,-2.1,94.8
2016-03-10 03:00:00,0.0,48.0,0.0,0.7,-0.6,88.0,-2.2,94.8
2016-03-10 03:30:00,0.0,51.0,0.0,1.2,-0.6,89.8,-1.9,94.8
2016-03-10 04:00:00,0.0,52.0,0.0,0.9,-0.8,90.9,-1.9,94.8
2016-03-10 04:30:00,0.0,54.0,0.0,1.1,-0.7,92.3,-1.7,94.8
2016-03-10 05:00:00,0.0,41.0,0.0,1.2,-0.9,93.1,-1.7,94.8
2016-03-10 05:30:00,0.0,44.0,0.0,1.7,-0.7,93.7,-1.5,94.8
2016-03-10 06:00:00,0.0,57.0,0.0,0.5,-0.9,94.7,-1.5,94.8
2016-03-10 06:30:00,0.0,40.0,0.0,1.0,-0.3,94.8,-1.0,94.8
2016-03-10 07:00:00,0.0,44.0,0.0,1.3,0.1,93.9,-0.7,94.8
2016-03-10 07:30:00,12.0,46.0,0.0,1.3,0.4,93.3,-0.5,94.8
2016-03-10 08:00:00,34.0,34.0,0.0,0.7,0.5,93.5,-0.4,94.8
2016-03-10 08:30:00,42.0,32.0,0.0,1.9,0.8,92.8,-0.2,94.8
2016-03-10 09:00:00,131.0,52.0,0.0,2.1,1.1,92.3,0.0,94.8
2016-03-10 09:30:00,210.0,62.0,0.0,1.7,1.8,90.5,0.3,94.8
2016-03-10 10:00:00,163.0,61.0,0.0,1.9,2.5,87.8,0.6,94.8
2016-03-10 10:30:00,189.0,84.0,0.0,2.5,2.5,88.3,0.6,94.8
2016-03-10 11:00:00,259.0,73.0,0.0,1.8,3.2,86.7,1.1,94.8
2016-03-10 11:30:00,252.0,77.0,0.0,2.1,4.1,83.6,1.5,94.8
2016-03-10 12:00:00,216.0,62.0,0.0,2.0,4.8,81.5,1.7,94.8
2016-03-10 12:30:00,130.0,48.0,0.0,2.2,4.6,83.3,1.9,94.8
2016-03-10 13:00:00,135.0,43.0,0.0,2.9,4.3,85.5,1.9,94.8
2016-03-10 13:30:00,121.0,52.0,0.0,2.9,4.0,87.1,1.9,94.8
2016-03-10 14:00:00,116.0,47.0,0.0,2.7,4.3,86.9,2.2,94.8
2016-03-10 14:30:00,54.0,45.0,0.0,2.4,4.5,86.2,2.3,94.8
2016-03-10 15:00:00,62.0,51.0,0.0,2.6,4.7,86.0,2.4,94.8
2016-03-10 15:30:00,58.0,77.0,0.0,2.2,4.9,85.2,2.5,94.8
2016-03-10 16:00:00,50.0,64.0,0.0,2.4,5.0,85.8,2.7,94.8
2016-03-10 16:30:00,46.0,64.0,0.0,2.4,5.2,85.2,2.7,94.8
2016-03-10 17:00:00,25.0,54.0,0.0,1.7,5.1,85.5,2.7,94.8
2016-03-10 17:30:00,19.0,83.0,0.0,1.3,5.1,85.8,2.7,94.8
2016-03-10 18:00:00,0.0,51.0,0.0,0.8,5.0,85.2,2.6,94.8
2016-03-10 18:30:00,0.0,16.0,0.0,0.8,4.9,86.0,2.7,94.8
2016-03-10 19:00:00,0.0,10.0,0.0,0.4,4.8,86.8,2.7,94.8
2016-03-10 19:30:00,0.0,356.0,0.0,0.4,4.7,88.4,2.7,94.8
2016-03-10 20:00:00,0.0,352.0,0.0,0.4,4.5,89.4,2.8,94.8
2016-03-10 20:30:00,0.0,202.0,0.0,0.0,4.4,89.4,2.7,94.8
2016-03-10 21:00:00,0.0,125.0,0.0,0.0,4.2,90.0,2.6,94.8
2016-03-10 21:30:00,0.0,48.0,0.0,0.0,4.0,91.4,2.6,94.8
2016-03-10 22:00:00,0.0,12.0,0.0,0.4,4.1,91.7,2.8,94.8
2016-03-10 22:30:00,0.0,27.0,0.0,0.9,4.4,90.3,2.7,94.8
2016-03-10 23:00:00,0.0,19.0,0.0,0.3,4.3,90.0,2.6,94.8
2016-03-10 23:30:00,0.0,27.0,0.0,0.5,4.2,90.4,2.6,94.8
2016-03-11 00:00:00,0.0,26.0,0.0,1.4,4.3,90.2,2.6,94.8
2016-03-11 00:30:00,0.0,51.0,0.0,0.9,4.3,89.8,2.6,94.8
2016-03-11 01:00:00,0.0,57.0,0.0,0.0,4.1,89.5,2.5,94.8
2016-03-11 01:30:00,0.0,49.0,0.0,0.5,4.1,88.9,2.3,94.8
2016-03-11 02:00:00,0.0,53.0,0.0,0.9,4.1,88.8,2.3,94.8
2016-03-11 02:30:00,0.0,46.0,0.0,1.3,3.9,88.8,2.1,94.8
2016-03-11 03:00:00,0.0,57.0,0.0,1.1,3.6,89.0,1.8,94.8
2016-03-11 03:30:00,0.0,37.0,0.0,1.8,2.9,91.3,1.5,94.8
2016-03-11 04:00:00,0.0,45.0,0.0,2.8,2.2,94.3,1.3,94.8
2016-03-11 04:30:00,0.0,54.0,0.0,3.2,1.3,97.3,0.8,94.8
2016-03-11 05:00:00,0.0,53.0,0.0,2.9,1.1,98.3,0.7,94.8
2016-03-11 05:30:00,0.0,45.0,0.0,2.9,1.0,98.1,0.6,94.8
2016-03-11 06:00:00,0.0,50.0,0.0,2.7,1.0,97.8,0.5,94.8
2016-03-11 06:30:00,0.0,37.0,0.0,2.6,1.0,97.0,0.4,94.8
2016-03-11 07:00:00,0.0,37.0,0.0,2.9,0.9,96.3,0.2,94.8
2016-03-11 07:30:00,7.0,37.0,0.0,2.5,0.8,96.1,0.1,94.8
2016-03-11 08:00:00,17.0,37.0,0.0,2.6,1.0,95.1,0.1,94.8
2016-03-11 08:30:00,24.0,25.0,0.0,2.8,1.1,93.9,0.1,94.8
2016-03-11 09:00:00,40.0,40.0,0.0,2.4,1.3,93.2,0.2,94.8
2016-03-11 09:30:00,76.0,58.0,0.0,2.0,1.7,91.6,0.3,94.8
2016-03-11 10:00:00,125.0,77.0,0.0,1.6,2.2,88.9,0.4,94.8
2016-03-11 10:30:00,181.0,86.0,0.0,1.2,2.6,86.6,0.5,94.8
2016-03-11 11:00:00,124.0,58.0,0.0,1.2,2.9,84.0,0.3,94.8
2016-03-11 11:30:00,128.0,41.0,0.0,2.2,3.2,83.1,0.4,94.8
2016-03-11 12:00:00,145.0,45.0,0.0,2.8,3.5,79.0,0.1,94.8
2016-03-11 12:30:00,143.0,38.0,0.0,2.6,3.8,73.8,-0.4,94.8
2016-03-11 13:00:00,152.0,40.0,0.0,2.7,3.9,72.2,-0.6,94.8
2016-03-11 13:30:00,150.0,28.0,0.0,2.9,3.9,70.8,-0.9,94.8
2016-03-11 14:00:00,137.0,22.0,0.0,2.8,4.0,69.7,-1.1,94.8
2016-03-11 14:30:00,120.0,30.0,0.0,2.7,4.0,70.4,-0.9,94.8
2016-03-11 15:00:00,102.0,46.0,0.0,2.7,3.9,70.7,-0.9,94.8
2016-03-11 15:30:00,91.0,38.0,0.0,2.8,3.9,71.1,-0.9,94.8
2016-03-11 16:00:00,69.0,67.0,0.0,1.9,4.0,71.3,-0.8,94.8
2016-03-11 16:30:00,53.0,54.0,0.0,1.4,4.1,70.3,-0.9,94.8
2016-03-11 17:00:00,35.0,38.0,0.0,1.9,4.1,74.2,-0.1,94.8
2016-03-11 17:30:00,12.0,55.0,0.0,1.6,4.0,77.5,0.3,94.8
2016-03-11 18:00:00,0.0,40.0,0.0,1.5,4.0,79.4,0.6,94.8
2016-03-11 18:30:00,0.0,47.0,0.0,1.8,4.0,79.5,0.6,94.8
2016-03-11 19:00:00,0.0,38.0,0.0,2.1,3.9,79.8,0.6,94.8
2016-03-11 19:30:00,0.0,44.0,0.0,2.5,3.8,81.3,0.7,94.8
2016-03-11 20:00:00,0.0,46.0,0.0,2.2,3.7,81.3,0.7,94.8
2016-03-11 20:30:00,0.0,48.0,0.0,1.9,3.6,81.0,0.6,94.8
2016-03-11 21:00:00,0.0,45.0,0.0,1.7,3.5,80.5,0.4,94.8
2016-03-11 21:30:00,0.0,47.0,0.0,1.5,3.5,81.2,0.4,94.8
2016-03-11 22:00:00,0.0,63.0,0.0,1.0,3.4,81.9,0.4,94.8
2016-03-11 22:30:00,0.0,74.0,0.0,0.7,3.3,82.3,0.4,94.8
2016-03-11 23:00:00,0.0,65.0,0.0,1.3,3.4,80.7,0.2,94.8
2016-03-11 23:30:00,0.0,65.0,0.0,1.2,3.4,80.7,0.2,94.8
2016-03-12 00:00:00,0.0,51.0,0.0,1.1,3.3,81.4,0.3,94.8
2016-03-12 00:30:00,0.0,63.0,0.0,0.9,3.2,81.2,0.2,94.8
2016-03-12 01:00:00,0.0,72.0,0.0,1.0,3.1,81.3,0.1,94.8
2016-03-12 01:30:00,0.0,63.0,0.0,1.6,3.1,80.4,0.0,94.8
2016-03-12 02:00:00,0.0,62.0,0.0,1.4,3.0,79.4,-0.2,94.8
2016-03-12 02:30:00,0.0,67.0,0.0,1.6,3.0,78.0,-0.4,94.8
2016-03-12 03:00:00,0.0,58.0,0.0,1.5,3.0,78.2,-0.4,94.8
2016-03-12 03:30:00,0.0,56.0,0.0,1.6,2.9,78.6,-0.4,94.8
2016-03-12 04:00:00,0.0,74.0,0.0,2.0,2.7,79.0,-0.5,94.8
2016-03-12 04:30:00,0.0,70.0,0.0,2.2,2.6,80.7,-0.4,94.8
2016-03-12 05:00:00,0.0,46.0,0.0,1.8,2.5,81.4,-0.3,94.8
2016-03-12 05:30:00,0.0,78.0,0.0,1.1,2.4,82.3,-0.3,94.8
2016-03-12 06:00:00,0.0,46.0,0.0,1.0,2.4,81.6,-0.5,94.8
2016-03-12 06:30:00,0.0,36.0,0.0,2.1,2.2,84.8,-0.1,94.8
2016-03-12 07:00:00,0.0,44.0,0.0,1.8,2.0,87.9,0.1,94.8
2016-03-12 07:30:00,15.0,51.0,0.0,2.0,2.0,88.2,0.1,94.8
2016-03-12 08:00:00,37.0,53.0,0.0,2.0,2.0,87.7,0.1,94.8
2016-03-12 08:30:00,75.0,58.0,0.0,2.1,2.0,88.0,0.1,94.8
2016-03-12 09:00:00,95.0,52.0,0.0,2.1,2.3,85.7,0.0,94.8
2016-03-12 09:30:00,73.0,73.0,0.0,2.6,2.4,80.1,-0.6,94.8
2016-03-12 10:00:00,60.0,87.0,0.0,2.8,2.2,79.5,-0.9,94.8
2016-03-12 10:30:00,67.0,66.0,0.0,2.6,2.1,79.2,-1.1,94.8
2016-03-12 11:00:00,106.0,89.0,0.0,2.4,2.2,76.5,-1.5,94.8
2016-03-12 11:30:00,108.0,68.0,0.0,1.8,2.4,76.3,-1.3,94.8
2016-03-12 12:00:00,131.0,54.0,0.0,2.7,2.3,74.9,-1.7,94.8
2016-03-12 12:30:00,158.0,39.0,0.0,2.8,2.3,73.6,-1.8,94.8
2016-03-12 13:00:00,129.0,58.0,0.0,2.8,2.3,74.3,-1.8,94.8
2016-03-12 13:30:00,110.0,33.0,0.0,2.8,2.1,74.2,-2.0,94.8
2016-03-12 14:00:00,95.0,54.0,0.0,2.6,2.1,74.7,-1.9,94.8
2016-03-12 14:30:00,91.0,76.0,0.0,2.5,2.1,74.8,-1.9,94.8
2016-03-12 15:00:00,99.0,64.0,0.0,2.0,2.4,73.6,-1.9,94.8
2016-03-12 15:30:00,87.0,71.0,0.0,1.4,2.5,71.9,-2.0,94.8
2016-03-12 16:00:00,71.0,62.0,0.0,1.5,2.8,70.2,-2.1,94.8
2016-03-12 16:30:00,51.0,59.0,0.0,1.7,3.0,70.4,-1.8,94.8
2016-03-12 17:00:00,24.0,78.0,0.0,2.2,3.0,71.4,-1.6,94.8
2016-03-12 17:30:00,15.0,58.0,0.0,2.0,2.9,71.4,-1.8,94.8
2016-03-12 18:00:00,0.0,41.0,0.0,2.2,2.8,73.9,-1.4,94.8
2016-03-12 18:30:00,0.0,81.0,0.0,1.6,2.7,73.5,-1.5,94.8
2016-03-12 19:00:00,0.0,78.0,0.0,1.2,2.6,76.1,-1.2,94.8
2016-03-12 19:30:00,0.0,117.0,0.0,1.0,2.6,75.9,-1.2,94.8
2016-03-12 20:00:00,0.0,45.0,0.0,1.2,2.6,76.3,-1.1,94.8
2016-03-12 20:30:00,0.0,57.0,0.0,0.4,2.5,77.3,-1.0,94.8
2016-03-12 21:00:00,0.0,55.0,0.0,0.2,2.5,79.0,-0.8,94.8
2016-03-12 21:30:00,0.0,48.0,0.0,0.5,2.5,78.5,-0.8,94.8
2016-03-12 22:00:00,0.0,54.0,0.0,0.5,2.5,78.9,-0.7,94.8
2016-03-12 22:30:00,0.0,43.0,0.0,0.1,2.4,80.3,-0.6,94.8
2016-03-12 23:00:00,0.0,48.0,0.0,0.7,2.4,80.8,-0.5,94.8
2016-03-12 23:30:00,0.0,48.0,0.0,1.1,2.5,80.6,-0.5,94.8
2016-03-13 00:00:00,0.0,33.0,0.0,1.4,2.5,81.3,-0.3,94.8
2016-03-13 00:30:00,0.0,62.0,0.0,1.1,2.5,82.2,-0.2,94.8
2016-03-13 01:00:00,0.0,56.0,0.0,1.3,2.5,83.3,-0.1,94.8
2016-03-13 01:30:00,0.0,58.0,0.0,1.7,2.5,83.2,-0.1,94.8
2016-03-13 02:00:00,0.0,67.0,0.0,2.7,2.5,83.5,0.0,94.8
2016-03-13 02:30:00,0.0,71.0,0.0,2.8,2.2,85.2,0.0,94.8
2016-03-13 03:00:00,0.0,75.0,0.0,3.0,2.1,86.1,0.0,94.8
2016-03-13 03:30:00,0.0,74.0,0.0,3.1,2.0,86.5,0.0,94.8
2016-03-13 04:00:00,0.0,72.0,0.0,2.8,1.8,87.2,-0.1,94.8
2016-03-13 04:30:00,0.0,55.0,0.0,2.5,1.6,87.8,-0.2,94.8
2016-03-13 05:00:00,0.0,56.0,0.0,2.2,1.3,88.8,-0.3,94.8
2016-03-13 05:30:00,0.0,64.0,0.0,2.0,1.2,89.5,-0.3,94.8
2016-03-13 06:00:00,0.0,48.0,0.0,2.0,1.3,89.5,-0.2,94.8
2016-03-13 06:30:00,0.0,48.0,0.0,1.8,1.3,89.4,-0.2,94.8
2016-03-13 07:00:00,0.0,69.0,0.0,2.0,1.3,88.7,-0.3,94.8
2016-03-13 07:30:00,0.0,77.0,0.0,2.8,1.1,88.5,-0.5,94.8
2016-03-13 08:00:00,14.0,54.0,0.0,2.5,1.1,89.6,-0.4,94.8
2016-03-13 08:30:00,19.0,55.0,0.0,2.8,1.0,89.8,-0.5,94.8
2016-03-13 09:00:00,23.0,51.0,0.0,2.6,0.9,90.3,-0.4,94.8
2016-03-13 09:30:00,38.0,57.0,0.0,2.4,0.8,90.5,-0.5,94.8
2016-03-13 10:00:00,124.0,87.0,0.0,2.2,1.4,84.6,-0.9,94.8
2016-03-13 10:30:00,114.0,80.0,0.0,2.3,1.8,80.4,-1.2,94.8
2016-03-13 11:00:00,143.0,63.0,0.0,2.6,2.2,78.6,-1.1,94.8
2016-03-13 11:30:00,236.0,79.0,0.0,3.2,2.6,77.1,-1.0,94.8
2016-03-13 12:00:00,242.0,82.0,0.0,3.2,2.8,75.6,-1.1,94.8
2016-03-13 12:30:00,234.0,77.0,0.0,3.1,3.1,75.0,-0.8,94.8
2016-03-13 13:00:00,193.0,52.0,0.0,3.0,3.3,74.0,-0.8,94.8
2016-03-13 13:30:00,510.0,69.0,0.0,3.3,3.6,71.2,-1.1,94.8
2016-03-13 14:00:00,260.0,27.0,0.0,3.6,3.6,71.0,-1.1,94.8
2016-03-13 14:30:00,165.0,47.0,0.0,3.4,3.4,72.1,-1.2,94.8
2016-03-13 15:00:00,123.0,42.0,0.0,3.5,3.0,72.0,-1.5,94.8
2016-03-13 15:30:00,108.0,41.0,0.0,3.6,2.8,71.9,-1.7,94.8
