Time,Pico32_1,Pico32_2,5TM_1,5TM_2,10HS_3,10HS_4,theta_grav
2017-03-02 08:10:00,0.3044,0.2925,0.18595513701438904,0.18751972913742065,0.3234199285507202,0.3302425444126129,0.31473328240387083
2017-03-02 08:20:00,0.3044,0.2922,0.1855631321668625,0.18712908029556274,0.3234199285507202,0.3302425444126129,0.3147078176725241
2017-03-02 08:30:00,0.3042,0.2921,0.18595513701438904,0.18712908029556274,0.3234199285507202,0.3302425444126129,0.3147078176725241
2017-03-02 08:40:00,0.3042,0.2924,0.18595513701438904,0.18751972913742065,0.3234199285507202,0.3302425444126129,0.3146823529411769
2017-03-02 08:50:00,0.3045,0.2924,0.1855631321668625,0.18751972913742065,0.3234199285507202,0.3302425444126129,0.3146696205755031
2017-03-02 09:00:00,0.3044,0.2923,0.18595513701438904,0.18751972913742065,0.3234199285507202,0.3302425444126129,0.3146441558441564
2017-03-02 09:10:00,0.3044,0.2925,0.1855631321668625,0.18712908029556274,0.3234199285507202,0.3302425444126129,0.31463142347848255
2017-03-02 09:20:00,0.3044,0.2924,0.18595513701438904,0.18673810362815857,0.3234199285507202,0.3302425444126129,0.3146059587471354
2017-03-02 09:30:00,0.3045,0.2923,0.1855631321668625,0.18673810362815857,0.3234199285507202,0.3302425444126129,0.31459322638146203
2017-03-02 09:40:00,0.3045,0.2921,0.1855631321668625,0.18673810362815857,0.3234199285507202,0.3297117054462433,0.31456776165011485
2017-03-02 09:50:00,0.3042,0.2922,0.1855631321668625,0.18673810362815857,0.3234199285507202,0.3297117054462433,0.3145550292844415
2017-03-02 10:00:00,0.3044,0.2922,0.1855631321668625,0.18634678423404694,0.3234199285507202,0.3297117054462433,0.31454229691876767
2017-03-02 10:10:00,0.3044,0.292,0.1855631321668625,0.18634678423404694,0.3234199285507202,0.3297117054462433,0.31452956455309433
2017-03-02 10:20:00,0.3044,0.292,0.1855631321668625,0.18595513701438904,0.3234199285507202,0.3297117054462433,0.31450409982174715
2017-03-02 10:30:00,0.3045,0.292,0.1855631321668625,0.18595513701438904,0.3234199285507202,0.3297117054462433,0.31449136745607376
2017-03-02 10:40:00,0.3042,0.2923,0.1855631321668625,0.18595513701438904,0.3234199285507202,0.3297117054462433,0.31447863509039997
2017-03-02 10:50:00,0.3043,0.2922,0.1855631321668625,0.18634678423404694,0.3234199285507202,0.3297117054462433,0.31445317035905324
2017-03-02 11:00:00,0.3042,0.2923,0.1855631321668625,0.18634678423404694,0.3234199285507202,0.3297117054462433,0.31444043799337945
2017-03-02 11:10:00,0.3042,0.2922,0.1855631321668625,0.18673810362815857,0.3234199285507202,0.3297117054462433,0.31442770562770606
2017-03-02 11:20:00,0.3043,0.2922,0.18595513701438904,0.18673810362815857,0.3234199285507202,0.3297117054462433,0.3144022408963589
2017-03-02 11:30:00,0.3042,0.2921,0.18595513701438904,0.18673810362815857,0.3234199285507202,0.3297117054462433,0.3143767761650117
2017-03-02 11:40:00,0.3043,0.2921,0.1855631321668625,0.18673810362815857,0.3234199285507202,0.3297117054462433,0.31436404379933836
2017-03-02 11:50:00,0.3043,0.292,0.1855631321668625,0.18634678423404694,0.3234199285507202,0.3297117054462433,0.3143385790679912
2017-03-02 12:00:00,0.3044,0.2919,0.18595513701438904,0.18673810362815857,0.3234199285507202,0.3297117054462433,0.314313114336644
2017-03-02 12:10:00,0.3043,0.2923,0.1855631321668625,0.18673810362815857,0.3234199285507202,0.3297117054462433,0.31430038197097065
2017-03-02 12:20:00,0.3044,0.292,0.1855631321668625,0.18673810362815857,0.3234199285507202,0.3297117054462433,0.3142749172396235
2017-03-02 12:30:00,0.3043,0.2922,0.18595513701438904,0.18673810362815857,0.3234199285507202,0.3297117054462433,0.31426218487395013
2017-03-02 12:40:00,0.3044,0.2921,0.18595513701438904,0.18673810362815857,0.3234199285507202,0.3297117054462433,0.3142494525082763
2017-03-02 12:50:00,0.3043,0.2923,0.1855631321668625,0.18634678423404694,0.3234199285507202,0.3297117054462433,0.3142239877769291
2017-03-02 13:00:00,0.3042,0.2922,0.18595513701438904,0.18634678423404694,0.3234199285507202,0.3297117054462433,0.3142112554112558
2017-03-02 13:10:00,0.3044,0.2923,0.1855631321668625,0.18673810362815857,0.3234199285507202,0.3297117054462433,0.3141857906799086
2017-03-02 13:20:00,0.3042,0.2923,0.18595513701438904,0.18751972913742065,0.3234199285507202,0.3302425444126129,0.3141730583142352
2017-03-02 13:30:00,0.3044,0.2922,0.18595513701438904,0.18751972913742065,0.3234199285507202,0.3302425444126129,0.3141475935828881
2017-03-02 13:40:00,0.3041,0.2921,0.18595513701438904,0.18751972913742065,0.3234199285507202,0.3302425444126129,0.3141475935828881
2017-03-02 13:50:00,0.3043,0.292,0.18595513701438904,0.18751972913742065,0.3234199285507202,0.3302425444126129,0.3141221288515409
2017-03-02 14:00:00,0.3044,0.2922,0.18595513701438904,0.18712908029556274,0.3234199285507202,0.3297117054462433,0.3140966641201937
2017-03-02 14:10:00,0.3042,0.2922,0.18595513701438904,0.18712908029556274,0.3234199285507202,0.3297117054462433,0.3140839317545203
2017-03-02 14:20:00,0.3043,0.2921,0.18595513701438904,0.18712908029556274,0.3234199285507202,0.3297117054462433,0.31405846702317314
2017-03-02 14:30:00,0.3042,0.2921,0.18595513701438904,0.18673810362815857,0.3234199285507202,0.3297117054462433,0.3140457346574998
2017-03-02 14:40:00,0.3043,0.2922,0.1855631321668625,0.18673810362815857,0.3234199285507202,0.3297117054462433,0.31403300229182596
2017-03-02 14:50:00,0.3041,0.2919,0.18595513701438904,0.18673810362815857,0.3234199285507202,0.3297117054462433,0.3140075375604793
2017-03-02 15:00:00,0.3041,0.2922,0.18595513701438904,0.18673810362815857,0.3234199285507202,0.3297117054462433,0.31399480519480544
2017-03-02 15:10:00,0.3043,0.2924,0.18595513701438904,0.18712908029556274,0.3234199285507202,0.3297117054462433,0.31396934046345826
2017-03-02 15:20:00,0.3041,0.292,0.18595513701438904,0.18751972913742065,0.3234199285507202,0.3297117054462433,0.3139566080977849
2017-03-02 15:30:00,0.3042,0.2922,0.18595513701438904,0.18751972913742065,0.3234199285507202,0.3302425444126129,0.3139438757321116
2017-03-02 15:40:00,0.3041,0.2921,0.18595513701438904,0.18751972913742065,0.3234199285507202,0.3302425444126129,0.31393114336643774
2017-03-02 15:50:00,0.3043,0.2921,0.18595513701438904,0.18751972913742065,0.3234199285507202,0.3302425444126129,0.31390567863509056
2017-03-02 16:00:00,0.304,0.2922,0.18595513701438904,0.18751972913742065,0.3234199285507202,0.3302425444126129,0.3138929462694172
2017-03-02 16:10:00,0.3042,0.2919,0.18595513701438904,0.18751972913742065,0.3234199285507202,0.3302425444126129,0.3138802139037438
2017-03-02 16:20:00,0.3042,0.2922,0.18595513701438904,0.18751972913742065,0.3229019045829773,0.3302425444126129,0.3138547491723967
2017-03-02 16:30:00,0.3042,0.2922,0.18595513701438904,0.18751972913742065,0.3229019045829773,0.3302425444126129,0.31384201680672286
2017-03-02 16:40:00,0.3043,0.2923,0.18595513701438904,0.18751972913742065,0.3229019045829773,0.3302425444126129,0.3138165520753761
2017-03-02 16:50:00,0.3041,0.2921,0.18595513701438904,0.18751972913742065,0.3229019045829773,0.3302425444126129,0.31380381970970234
2017-03-02 17:00:00,0.3042,0.2921,0.18595513701438904,0.18751972913742065,0.3229019045829773,0.3302425444126129,0.31379108734402894
2017-03-02 17:10:00,0.3041,0.2922,0.18595513701438904,0.18751972913742065,0.3229019045829773,0.3302425444126129,0.31376562261268176
2017-03-02 17:20:00,0.304,0.292,0.18595513701438904,0.1879100352525711,0.3229019045829773,0.3302425444126129,0.3137528902470084
2017-03-02 17:30:00,0.3042,0.292,0.18595513701438904,0.18751972913742065,0.3229019045829773,0.3302425444126129,0.31372742551566124
2017-03-02 17:40:00,0.304,0.2922,0.18595513701438904,0.18751972913742065,0.3229019045829773,0.3302425444126129,0.31371469314998746
2017-03-02 17:50:00,0.304,0.292,0.18595513701438904,0.18751972913742065,0.3229019045829773,0.3302425444126129,0.31370196078431406
2017-03-02 18:00:00,0.3041,0.2919,0.18595513701438904,0.18751972913742065,0.3229019045829773,0.3302425444126129,0.3136764960529669
2017-03-02 18:10:00,0.304,0.2921,0.18595513701438904,0.18751972913742065,0.3229019045829773,0.3297117054462433,0.31366376368729354
2017-03-02 18:20:00,0.304,0.2919,0.18595513701438904,0.18751972913742065,0.3229019045829773,0.3297117054462433,0.3136510313216197
2017-03-02 18:30:00,0.3041,0.2919,0.18595513701438904,0.18751972913742065,0.3229019045829773,0.3297117054462433,0.31363829895594636
2017-03-02 18:40:00,0.3041,0.292,0.18595513701438904,0.18751972913742065,0.3229019045829773,0.3297117054462433,0.3136128342245992
2017-03-02 18:50:00,0.3039,0.292,0.18595513701438904,0.18751972913742065,0.3229019045829773,0.3297117054462433,0.313587369493252
2017-03-02 19:00:00,0.304,0.292,0.18595513701438904,0.18751972913742065,0.3229019045829773,0.3297117054462433,0.31357463712757866
2017-03-02 19:10:00,0.304,0.2921,0.18595513701438904,0.18751972913742065,0.3229019045829773,0.3297117054462433,0.3135619047619053
2017-03-02 19:20:00,0.3043,0.292,0.18595513701438904,0.18712908029556274,0.3229019045829773,0.3297117054462433,0.31353644003055814
2017-03-02 19:30:00,0.3042,0.2919,0.18595513701438904,0.18751972913742065,0.3229019045829773,0.3291819095611572,0.3135237076648843
2017-03-02 19:40:00,0.3041,0.2918,0.18595513701438904,0.18751972913742065,0.3229019045829773,0.3291819095611572,0.31351097529921096
2017-03-02 19:50:00,0.3043,0.2918,0.18595513701438904,0.18712908029556274,0.3229019045829773,0.3291819095611572,0.3134855105678638
2017-03-02 20:00:00,0.3041,0.2919,0.18595513701438904,0.18751972913742065,0.3229019045829773,0.3291819095611572,0.3134727782021904
2017-03-02 20:10:00,0.304,0.292,0.18595513701438904,0.18751972913742065,0.3223848342895508,0.3291819095611572,0.3134473134708432
2017-03-02 20:20:00,0.3042,0.2921,0.18595513701438904,0.18751972913742065,0.3223848342895508,0.3291819095611572,0.3134218487394961
2017-03-02 20:30:00,0.304,0.2919,0.18595513701438904,0.18712908029556274,0.3223848342895508,0.3291819095611572,0.3134091163738227
2017-03-02 20:40:00,0.3043,0.2918,0.18595513701438904,0.18712908029556274,0.3223848342895508,0.3291819095611572,0.3133836516424755
2017-03-02 20:50:00,0.304,0.2919,0.18595513701438904,0.18712908029556274,0.3223848342895508,0.3291819095611572,0.3133581869111283
2017-03-02 21:00:00,0.3041,0.292,0.18595513701438904,0.18712908029556274,0.3223848342895508,0.3291819095611572,0.313345454545455
2017-03-02 21:10:00,0.3041,0.2919,0.18595513701438904,0.18751972913742065,0.3223848342895508,0.3291819095611572,0.31333272217978114
2017-03-02 21:20:00,0.3042,0.2918,0.18595513701438904,0.18712908029556274,0.3223848342895508,0.3291819095611572,0.31330725744843446
2017-03-02 21:30:00,0.3039,0.2921,0.18595513701438904,0.18712908029556274,0.3223848342895508,0.3291819095611572,0.3132945250827606
2017-03-02 21:40:00,0.3041,0.292,0.18595513701438904,0.18712908029556274,0.3223848342895508,0.3291819095611572,0.31326906035141344
2017-03-02 21:50:00,0.3039,0.292,0.18595513701438904,0.18751972913742065,0.3223848342895508,0.3291819095611572,0.3132563279857401
2017-03-02 22:00:00,0.3042,0.2918,0.18595513701438904,0.18751972913742065,0.3223848342895508,0.3291819095611572,0.3132308632543929
2017-03-02 22:10:00,0.304,0.2919,0.18595513701438904,0.18751972913742065,0.3223848342895508,0.3291819095611572,0.3132181308887196
2017-03-02 22:20:00,0.3042,0.2918,0.18595513701438904,0.18751972913742065,0.3223848342895508,0.3291819095611572,0.3131926661573724
2017-03-02 22:30:00,0.304,0.2919,0.18595513701438904,0.18751972913742065,0.3223848342895508,0.3291819095611572,0.313179933791699
2017-03-02 22:40:00,0.304,0.2918,0.18595513701438904,0.18751972913742065,0.3223848342895508,0.3291819095611572,0.3131544690603519
2017-03-02 22:50:00,0.3041,0.2918,0.18595513701438904,0.18751972913742065,0.3223848342895508,0.3291819095611572,0.31314173669467804
2017-03-02 23:00:00,0.3039,0.2918,0.18595513701438904,0.18751972913742065,0.3223848342895508,0.3291819095611572,0.3131290043290047
2017-03-02 23:10:00,0.3039,0.2919,0.18595513701438904,0.18751972913742065,0.3223848342895508,0.3291819095611572,0.3131035395976575
2017-03-02 23:20:00,0.3041,0.2919,0.18595513701438904,0.18751972913742065,0.3223848342895508,0.3291819095611572,0.3130908072319841
2017-03-02 23:30:00,0.3041,0.2918,0.18595513701438904,0.18751972913742065,0.3223848342895508,0.3291819095611572,0.31306534250063695
2017-03-02 23:40:00,0.3041,0.2917,0.18595513701438904,0.18751972913742065,0.3223848342895508,0.3291819095611572,0.3130526101349636
2017-03-02 23:50:00,0.3039,0.2916,0.18595513701438904,0.18712908029556274,0.3223848342895508,0.3291819095611572,0.31303987776928976
2017-03-03 00:00:00,0.3039,0.2919,0.18595513701438904,0.18751972913742065,0.3223848342895508,0.3291819095611572,0.3130144130379426
2017-03-03 00:10:00,0.3041,0.2918,0.18595513701438904,0.18712908029556274,0.3223848342895508,0.3291819095611572,0.31300168067226924
2017-03-03 00:20:00,0.3038,0.2916,0.18595513701438904,0.18751972913742065,0.3223848342895508,0.3291819095611572,0.31297621594092206
2017-03-03 00:30:00,0.3041,0.2918,0.18595513701438904,0.18751972913742065,0.3223848342895508,0.3291819095611572,0.3129507512095749
2017-03-03 00:40:00,0.3038,0.2917,0.18595513701438904,0.18712908029556274,0.3223848342895508,0.3291819095611572,0.31293801884390154
2017-03-03 00:50:00,0.3039,0.2919,0.18595513701438904,0.18712908029556274,0.3223848342895508,0.3291819095611572,0.3129252864782282
2017-03-03 01:00:00,0.3039,0.2918,0.18595513701438904,0.18751972913742065,0.3223848342895508,0.3291819095611572,0.312899821746881
2017-03-03 01:10:00,0.304,0.2919,0.18595513701438904,0.18712908029556274,0.3223848342895508,0.3291819095611572,0.31287435701553384
2017-03-03 01:20:00,0.3041,0.2917,0.18595513701438904,0.18712908029556274,0.3223848342895508,0.3291819095611572,0.31284889228418666
2017-03-03 01:30:00,0.3039,0.2918,0.18595513701438904,0.18712908029556274,0.3223848342895508,0.3291819095611572,0.3128361599185133
2017-03-03 01:40:00,0.304,0.2917,0.18595513701438904,0.18751972913742065,0.3218687176704407,0.3291819095611572,0.3128234275528395
2017-03-03 01:50:00,0.304,0.2918,0.18595513701438904,0.18751972913742065,0.3218687176704407,0.3291819095611572,0.31279796282149275
2017-03-03 02:00:00,0.304,0.2917,0.18595513701438904,0.18712908029556274,0.3218687176704407,0.3291819095611572,0.3127852304558194
2017-03-03 02:10:00,0.3039,0.2918,0.18595513701438904,0.18751972913742065,0.3218687176704407,0.3291819095611572,0.31277249809014557
2017-03-03 02:20:00,0.304,0.2916,0.18595513701438904,0.18712908029556274,0.3218687176704407,0.3291819095611572,0.3127470333587984
2017-03-03 02:30:00,0.3039,0.2916,0.18595513701438904,0.18712908029556274,0.3218687176704407,0.3291819095611572,0.31273430099312505
2017-03-03 02:40:00,0.3039,0.2915,0.18595513701438904,0.18712908029556274,0.3218687176704407,0.3291819095611572,0.31270883626177787
2017-03-03 02:50:00,0.3038,0.2917,0.18595513701438904,0.18751972913742065,0.3218687176704407,0.3291819095611572,0.3126961038961041
2017-03-03 03:00:00,0.3039,0.2916,0.18595513701438904,0.18751972913742065,0.3213534951210022,0.3291819095611572,0.31267063916475735
2017-03-03 03:10:00,0.3039,0.2916,0.18595513701438904,0.18712908029556274,0.3213534951210022,0.3291819095611572,0.3126579067990835
2017-03-03 03:20:00,0.3039,0.2916,0.18595513701438904,0.18751972913742065,0.3213534951210022,0.3291819095611572,0.31264517443341017
2017-03-03 03:30:00,0.3039,0.2916,0.18595513701438904,0.18712908029556274,0.3213534951210022,0.3291819095611572,0.3126324420677363
2017-03-03 03:40:00,0.304,0.2916,0.18595513701438904,0.18751972913742065,0.3213534951210022,0.3291819095611572,0.312619709702063
2017-03-03 03:50:00,0.3039,0.2919,0.18595513701438904,0.18712908029556274,0.3213534951210022,0.3291819095611572,0.3125942449707158
2017-03-03 04:00:00,0.3039,0.2916,0.18595513701438904,0.18712908029556274,0.3213534951210022,0.3291819095611572,0.31258151260504247
2017-03-03 04:10:00,0.304,0.2916,0.18595513701438904,0.18712908029556274,0.3213534951210022,0.3291819095611572,0.3125624140565324
2017-03-03 04:20:00,0.304,0.2916,0.18595513701438904,0.18712908029556274,0.3213534951210022,0.3291819095611572,0.31254331550802195
2017-03-03 04:30:00,0.3037,0.2916,0.18595513701438904,0.18712908029556274,0.3213534951210022,0.3291819095611572,0.31251785077667477
2017-03-03 04:40:00,0.3039,0.2914,0.18595513701438904,0.18712908029556274,0.3213534951210022,0.3291819095611572,0.3125051184110009
2017-03-03 04:50:00,0.3039,0.2916,0.18595513701438904,0.18712908029556274,0.3213534951210022,0.3291819095611572,0.3124923860453276
2017-03-03 05:00:00,0.3038,0.2915,0.18595513701438904,0.18712908029556274,0.3213534951210022,0.3291819095611572,0.3124669213139804
2017-03-03 05:10:00,0.3039,0.2917,0.18595513701438904,0.18712908029556274,0.3213534951210022,0.3291819095611572,0.3124414565826332
2017-03-03 05:20:00,0.304,0.2917,0.18595513701438904,0.18712908029556274,0.3213534951210022,0.3291819095611572,0.3124287242169599
2017-03-03 05:30:00,0.3038,0.2917,0.18595513701438904,0.18751972913742065,0.3213534951210022,0.3291819095611572,0.3124159918512865
2017-03-03 05:40:00,0.3039,0.2915,0.18595513701438904,0.18712908029556274,0.3213534951210022,0.3291819095611572,0.3124032594856127
2017-03-03 05:50:00,0.3039,0.2916,0.18595513701438904,0.18712908029556274,0.3213534951210022,0.3291819095611572,0.3123777947542655
2017-03-03 06:00:00,0.304,0.2916,0.1855631321668625,0.18712908029556274,0.3213534951210022,0.3291819095611572,0.3123523300229188
2017-03-03 06:10:00,0.3038,0.2915,0.18595513701438904,0.18712908029556274,0.3213534951210022,0.3291819095611572,0.31233959765724495
2017-03-03 06:20:00,0.3039,0.2913,0.1855631321668625,0.18712908029556274,0.3213534951210022,0.3291819095611572,0.3123268652915716
2017-03-03 06:30:00,0.3039,0.2915,0.18595513701438904,0.18712908029556274,0.3213534951210022,0.3291819095611572,0.31230140056022443
2017-03-03 06:40:00,0.3038,0.2914,0.18595513701438904,0.18712908029556274,0.3213534951210022,0.3291819095611572,0.3122886681945511
2017-03-03 06:50:00,0.304,0.2915,0.18595513701438904,0.18712908029556274,0.3213534951210022,0.3291819095611572,0.3122632034632039
2017-03-03 07:00:00,0.3038,0.2915,0.18595513701438904,0.18712908029556274,0.3213534951210022,0.3291819095611572,0.31225047109753007
2017-03-03 07:10:00,0.3039,0.2916,0.18595513701438904,0.18712908029556274,0.3213534951210022,0.32865309715270996,0.31223773873185673
2017-03-03 07:20:00,0.3037,0.2913,0.18595513701438904,0.18712908029556274,0.3213534951210022,0.32865309715270996,0.31221227400050955
2017-03-03 07:30:00,0.3038,0.2915,0.1855631321668625,0.18712908029556274,0.3213534951210022,0.32865309715270996,0.3121995416348362
2017-03-03 07:40:00,0.3038,0.2918,0.18595513701438904,0.18712908029556274,0.3213534951210022,0.32865309715270996,0.31218680926916237
2017-03-03 07:50:00,0.3038,0.2915,0.18595513701438904,0.18712908029556274,0.3213534951210022,0.32865309715270996,0.31218680926916237
2017-03-03 08:00:00,0.3037,0.2915,0.18595513701438904,0.18751972913742065,0.3213534951210022,0.32865309715270996,0.31218680926916237
2017-03-03 08:10:00,0.3037,0.2914,0.18595513701438904,0.18712908029556274,0.3213534951210022,0.32865309715270996,0.31217407690348903
2017-03-03 08:20:00,0.3039,0.2912,0.18595513701438904,0.18712908029556274,0.3213534951210022,0.32865309715270996,0.31217407690348903
2017-03-03 08:30:00,0.3037,0.2912,0.1855631321668625,0.18751972913742065,0.3213534951210022,0.32865309715270996,0.31216134453781563
2017-03-03 08:40:00,0.3068,0.2907,0.18517079949378967,0.1847781389951706,0.3213534951210022,0.32759857177734375,0.3121486121721423
2017-03-03 08:50:00,0.30670000000000003,0.2908,0.18280969560146332,0.1740473508834839,0.32083919644355774,0.32393887639045715,0.3119576266870392
2017-03-03 09:00:00,0.3065,0.29059999999999997,0.18280969560146332,0.17364512383937836,0.3203258216381073,0.32393887639045715,0.31176664120193603
2017-03-03 09:10:00,0.3063,0.2907,0.18241499364376068,0.17324253916740417,0.3203258216381073,0.32393887639045715,0.31155019098548575
2017-03-03 09:20:00,0.3062,0.29050000000000004,0.18241499364376068,0.17283962666988373,0.3203258216381073,0.32393887639045715,0.3113337407690354
2017-03-03 09:30:00,0.3061,0.29050000000000004,0.18201994895935059,0.17283962666988373,0.3203258216381073,0.32393887639045715,0.31118095238095284
2017-03-03 09:40:00,0.306,0.2904,0.18201994895935059,0.17283962666988373,0.3198133409023285,0.32393887639045715,0.310926305067482
2017-03-03 09:50:00,0.3057,0.2904,0.18201994895935059,0.17283962666988373,0.3193017542362213,0.32393887639045715,0.31074805194805266
2017-03-03 10:00:00,0.3059,0.2904,0.18201994895935059,0.17243635654449463,0.3193017542362213,0.3234199285507202,0.3105316017316024
2017-03-03 10:10:00,0.3058,0.2904,0.18162456154823303,0.17243635654449463,0.3193017542362213,0.3234199285507202,0.31028968678380486
2017-03-03 10:20:00,0.3055,0.29,0.18162456154823303,0.17243635654449463,0.3193017542362213,0.3234199285507202,0.3100605042016812
2017-03-03 10:30:00,0.3056,0.2901,0.18162456154823303,0.17243635654449463,0.31879106163978577,0.3234199285507202,0.3099077158135986
2017-03-03 10:40:00,0.3055,0.2903,0.18122883141040802,0.17203274369239807,0.31879106163978577,0.3229019045829773,0.30974219505984263
2017-03-03 10:50:00,0.3054,0.2903,0.18122883141040802,0.17203274369239807,0.31828126311302185,0.3229019045829773,0.30952574484339235
2017-03-03 11:00:00,0.3053,0.2899,0.18122883141040802,0.17203274369239807,0.31828126311302185,0.3229019045829773,0.309290196078432
2017-03-03 11:10:00,0.3053,0.2901,0.18083277344703674,0.17203274369239807,0.31828126311302185,0.3229019045829773,0.30905464731347165
2017-03-03 11:20:00,0.30510000000000004,0.2897,0.18122883141040802,0.17203274369239807,0.31828126311302185,0.3229019045829773,0.3089018589253891
2017-03-03 11:30:00,0.3052,0.2899,0.18083277344703674,0.17162878811359406,0.31726422905921936,0.3229019045829773,0.3086472116119182
2017-03-03 11:40:00,0.305,0.2898,0.18043635785579681,0.17162878811359406,0.31726422905921936,0.3223848342895508,0.3084434937611413
2017-03-03 11:50:00,0.3049,0.2896,0.18083277344703674,0.17203274369239807,0.31726422905921936,0.3218687176704407,0.3082397759103648
2017-03-03 12:00:00,0.3048,0.2896,0.18043635785579681,0.17162878811359406,0.31726422905921936,0.3218687176704407,0.3079851285968939
2017-03-03 12:10:00,0.3048,0.2895,0.18043635785579681,0.17162878811359406,0.31726422905921936,0.3218687176704407,0.30773048128342306
2017-03-03 12:20:00,0.30460000000000004,0.2896,0.18043635785579681,0.17122448980808258,0.3167570233345032,0.3218687176704407,0.3075776928953405
2017-03-03 12:30:00,0.30469999999999997,0.2895,0.18003961443901062,0.17122448980808258,0.3167570233345032,0.3218687176704407,0.30729758085052244
2017-03-03 12:40:00,0.30460000000000004,0.2891,0.18003961443901062,0.17122448980808258,0.31625068187713623,0.3218687176704407,0.3071575248281137
2017-03-03 12:50:00,0.3045,0.2892,0.18003961443901062,0.17081984877586365,0.31625068187713623,0.3218687176704407,0.30696653934301055
2017-03-03 13:00:00,0.3043,0.2892,0.17964252829551697,0.17122448980808258,0.31625068187713623,0.3218687176704407,0.30677555385790745
2017-03-03 13:10:00,0.3044,0.2891,0.17964252829551697,0.17081984877586365,0.31574517488479614,0.3213534951210022,0.3064954418130894
2017-03-03 13:20:00,0.3042,0.2889,0.17964252829551697,0.17081984877586365,0.3152405023574829,0.3213534951210022,0.30634265342500683
2017-03-03 13:30:00,0.3041,0.289,0.17964252829551697,0.17081984877586365,0.3152405023574829,0.32083919644355774,0.30611347084288315
2017-03-03 13:40:00,0.304,0.2888,0.17924509942531586,0.17041485011577606,0.3152405023574829,0.32083919644355774,0.3058970206264328
2017-03-03 13:50:00,0.304,0.2888,0.17924509942531586,0.17041485011577606,0.3152405023574829,0.32083919644355774,0.3056551056786358
2017-03-03 14:00:00,0.3039,0.28850000000000003,0.17924509942531586,0.17041485011577606,0.3152405023574829,0.32083919644355774,0.3054386554621855
2017-03-03 14:10:00,0.3036,0.2884,0.1788473278284073,0.17041485011577606,0.31473666429519653,0.32083919644355774,0.30520947288006184
2017-03-03 14:20:00,0.3038,0.2884,0.1788473278284073,0.17041485011577606,0.314233660697937,0.32083919644355774,0.3050184873949587
2017-03-03 14:30:00,0.3036,0.2882,0.1788473278284073,0.17041485011577606,0.314233660697937,0.3203258216381073,0.30475110771581404
2017-03-03 14:40:00,0.3036,0.28809999999999997,0.1788473278284073,0.17041485011577606,0.314233660697937,0.3198133409023285,0.3045728545963847
2017-03-03 14:50:00,0.30350000000000005,0.28809999999999997,0.17844921350479126,0.1700095236301422,0.314233660697937,0.3198133409023285,0.30433093964858726
2017-03-03 15:00:00,0.3033,0.28809999999999997,0.17844921350479126,0.1700095236301422,0.31323006749153137,0.3198133409023285,0.3041399541634841
2017-03-03 15:10:00,0.3032,0.28800000000000003,0.17844921350479126,0.1700095236301422,0.31323006749153137,0.3198133409023285,0.3038089126559722
2017-03-03 15:20:00,0.303,0.2879,0.17844921350479126,0.1700095236301422,0.31323006749153137,0.3198133409023285,0.30364339190221623
2017-03-03 15:30:00,0.3029,0.2877,0.17844921350479126,0.1696038395166397,0.31323006749153137,0.3198133409023285,0.3033887445887454
2017-03-03 15:40:00,0.303,0.2878,0.17765195667743683,0.1700095236301422,0.31323006749153137,0.3193017542362213,0.3031086325439274
2017-03-03 15:50:00,0.3029,0.2876,0.17805075645446777,0.1696038395166397,0.31272950768470764,0.3193017542362213,0.30299404125286533
2017-03-03 16:00:00,0.3028,0.2877,0.17765195667743683,0.1696038395166397,0.312229722738266,0.31879106163978577,0.3027393939393945
2017-03-03 16:10:00,0.30260000000000004,0.28750000000000003,0.17765195667743683,0.16919779777526855,0.312229722738266,0.31879106163978577,0.3025102113572708
2017-03-03 16:20:00,0.30260000000000004,0.2874,0.17725281417369843,0.16919779777526855,0.3117307424545288,0.31879106163978577,0.3022428316781266
2017-03-03 16:30:00,0.3024,0.2873,0.17725281417369843,0.16919779777526855,0.3117307424545288,0.31879106163978577,0.30200091673032914
2017-03-03 16:40:00,0.3025,0.2872,0.17725281417369843,0.16919779777526855,0.3112325370311737,0.31879106163978577,0.301809931245226
2017-03-03 16:50:00,0.3024,0.287,0.17725281417369843,0.16879142820835114,0.3112325370311737,0.31828126311302185,0.3015807486631023
2017-03-03 17:00:00,0.30219999999999997,0.2868,0.17685334384441376,0.16919779777526855,0.3107351064682007,0.3177722990512848,0.30137703081232536
2017-03-03 17:10:00,0.302,0.28690000000000004,0.17685334384441376,0.16879142820835114,0.3107351064682007,0.3177722990512848,0.30110965113318117
2017-03-03 17:20:00,0.30219999999999997,0.2868,0.17685334384441376,0.16879142820835114,0.3107351064682007,0.31726422905921936,0.3008550038197103
2017-03-03 17:30:00,0.302,0.2866,0.17685334384441376,0.16879142820835114,0.3107351064682007,0.31726422905921936,0.30067675070028055
2017-03-03 17:40:00,0.3018,0.2866,0.17605334520339966,0.16879142820835114,0.31023845076560974,0.31726422905921936,0.30047303284950405
2017-03-03 17:50:00,0.3018,0.2864,0.17645351588726044,0.16838470101356506,0.31023845076560974,0.31726422905921936,0.3002311179017066
2017-03-03 18:00:00,0.30160000000000003,0.2864,0.17605334520339966,0.16879142820835114,0.3097425699234009,0.31726422905921936,0.30001466768525675
